content_id,title,type,genre,sub_genre,country,language,rating,release_year,date_added,director,cast_count,duration_min,seasons,episodes,engagement_score,views_millions,watchtime_hours_millions,user_rating,is_original,budget_category,added_year,added_month,added_quarter
7781,Title_7781,Movie,Comedy,Documentary,South Korea,Portuguese,TV-MA,2020,2021-07-24,Director_43,20,111.0,,,70.7,6.55,16.94,7.4,0,Mid,2021,7,Q3
7782,Title_7782,TV Show,Animation,Biography,India,Japanese,R,2018,2021-06-28,Director_65,16,,8.0,64.0,59.2,1.09,2.25,5.7,0,Low,2021,6,Q2
7783,Title_7783,Movie,Drama,Sci-Fi,United Kingdom,English,TV-14,2019,2022-06-17,Director_196,13,110.0,,,84.8,1.77,2.85,8.8,1,Low,2022,6,Q2
7784,Title_7784,TV Show,Horror,Action,India,German,PG-13,2018,2021-11-06,Director_163,15,,7.0,42.0,85.6,18.75,44.59,8.5,0,Low,2021,11,Q4
7785,Title_7785,TV Show,Romance,Thriller,United States,Hindi,TV-G,2018,2021-05-25,Director_81,3,,7.0,49.0,48.9,4.19,7.81,6.6,1,High,2021,5,Q2
7786,Title_7786,Movie,Thriller,Action,Spain,Japanese,TV-14,2018,2021-08-03,Director_141,10,144.0,,,86.5,1.76,2.71,7.8,1,Low,2021,8,Q3
7787,Title_7787,TV Show,Sci-Fi,Comedy,India,Korean,TV-14,2020,2022-05-06,Director_131,7,,7.0,49.0,73.6,24.44,32.74,7.1,0,High,2022,5,Q2
7788,Title_7788,Movie,Family,Animation,Japan,Italian,TV-14,2020,2022-08-31,Director_46,9,118.0,,,63.0,2.41,5.32,6.1,0,High,2022,8,Q3
7789,Title_7789,Movie,Drama,Reality,United Kingdom,German,PG,2021,2022-08-04,Director_165,17,133.0,,,90.8,1.48,3.05,10.0,0,Premium,2022,8,Q3
7790,Title_7790,Movie,Fantasy,Crime,United States,Japanese,PG-13,2019,2021-05-25,Director_4,9,141.0,,,89.5,13.41,26.31,10.0,1,Premium,2021,5,Q2
7791,Title_7791,TV Show,Romance,Sci-Fi,India,English,PG,2018,2021-12-09,Director_62,9,,1.0,10.0,71.0,2.32,4.53,7.2,0,Low,2021,12,Q4
7792,Title_7792,Movie,Documentary,Thriller,Australia,Korean,PG,2023,2023-05-07,Director_59,15,94.0,,,63.9,0.55,1.34,7.6,1,Mid,2023,5,Q2
7793,Title_7793,TV Show,Biography,Thriller,Turkey,Japanese,R,2018,2021-11-12,Director_121,15,,4.0,40.0,62.9,0.88,1.48,4.6,0,Mid,2021,11,Q4
7794,Title_7794,TV Show,Documentary,Comedy,Nigeria,German,TV-G,2020,2021-07-01,Director_106,18,,8.0,64.0,37.1,3.59,7.18,3.2,1,High,2021,7,Q3
7795,Title_7795,Movie,Drama,Horror,South Korea,Italian,TV-14,2022,2022-09-06,Director_183,12,86.0,,,66.5,4.86,9.02,6.2,1,Mid,2022,9,Q3
7796,Title_7796,Movie,Thriller,Action,United States,Turkish,TV-MA,2020,2022-07-04,Director_8,20,114.0,,,84.6,4.17,10.74,8.4,0,Mid,2022,7,Q3
7797,Title_7797,TV Show,Drama,Fantasy,South Korea,Italian,PG-13,2021,2023-10-31,Director_168,19,,4.0,40.0,53.1,1.05,1.77,5.8,0,Low,2023,10,Q4
7798,Title_7798,TV Show,Horror,Mystery,South Korea,Portuguese,TV-14,2020,2021-11-21,Director_128,9,,3.0,30.0,73.8,11.04,26.13,9.3,1,Low,2021,11,Q4
7799,Title_7799,Movie,Fantasy,Drama,United States,Italian,TV-MA,2021,2023-09-04,Director_167,9,111.0,,,95.9,19.12,49.97,10.0,0,Mid,2023,9,Q3
7800,Title_7800,TV Show,Crime,Animation,India,Spanish,TV-MA,2022,2022-04-09,Director_102,15,,5.0,30.0,73.6,4.03,8.06,9.0,1,High,2022,4,Q2
7801,Title_7801,Movie,Thriller,Documentary,United States,English,PG-13,2019,2022-08-22,Director_100,17,105.0,,,71.7,1.14,2.96,6.3,0,Low,2022,8,Q3
7802,Title_7802,TV Show,Drama,Animation,India,English,PG-13,2020,2023-09-28,Director_54,12,,1.0,11.0,69.4,1.14,1.46,8.3,0,Low,2023,9,Q3
7803,Title_7803,Movie,Sci-Fi,Romance,Germany,German,TV-14,2020,2021-03-04,Director_116,8,120.0,,,87.6,10.37,24.38,8.5,1,Low,2021,3,Q1
7804,Title_7804,Movie,Documentary,Mystery,France,Japanese,PG-13,2021,2021-07-30,Director_64,19,107.0,,,51.3,0.62,0.76,4.4,0,Mid,2021,7,Q3
7805,Title_7805,TV Show,Action,Action,United States,Spanish,TV-MA,2020,2023-02-12,Director_103,16,,3.0,30.0,79.2,5.97,13.27,8.4,0,Mid,2023,2,Q1
7806,Title_7806,Movie,Comedy,Biography,India,Italian,TV-14,2022,2023-08-26,Director_61,12,121.0,,,50.1,2.25,5.12,4.2,0,Mid,2023,8,Q3
7807,Title_7807,TV Show,Romance,Horror,United States,French,R,2022,2022-05-05,Director_156,9,,6.0,72.0,74.8,5.41,11.39,6.5,0,Mid,2022,5,Q2
7808,Title_7808,TV Show,Documentary,Mystery,Japan,Portuguese,TV-MA,2020,2021-03-15,Director_96,11,,6.0,66.0,76.6,35.6,72.19,8.3,0,Low,2021,3,Q1
7809,Title_7809,TV Show,Animation,Reality,South Korea,Turkish,G,2021,2023-11-19,Director_144,6,,7.0,42.0,72.0,2.35,6.57,7.0,0,Mid,2023,11,Q4
7810,Title_7810,TV Show,Sci-Fi,Documentary,South Korea,Spanish,TV-MA,2020,2021-01-22,Director_10,17,,1.0,6.0,75.9,4.38,11.24,6.7,0,Premium,2021,1,Q1
7811,Title_7811,TV Show,Documentary,Drama,United States,English,R,2022,2023-12-30,Director_93,18,,2.0,20.0,42.3,2.36,4.68,4.2,1,Mid,2023,12,Q4
7812,Title_7812,TV Show,Crime,Animation,Canada,Italian,TV-MA,2020,2023-10-26,Director_74,10,,2.0,16.0,73.1,0.91,1.2,7.5,0,High,2023,10,Q4
7813,Title_7813,TV Show,Drama,Family,United Kingdom,Turkish,R,2021,2022-02-11,Director_43,18,,6.0,48.0,60.1,2.34,3.74,7.4,0,Mid,2022,2,Q1
7814,Title_7814,TV Show,Comedy,Thriller,Japan,German,PG,2022,2022-10-11,Director_6,16,,4.0,36.0,75.8,0.86,1.98,6.6,0,High,2022,10,Q4
7815,Title_7815,Movie,Animation,Documentary,Germany,Korean,TV-MA,2021,2022-06-11,Director_114,15,116.0,,,75.8,0.86,1.75,6.0,1,Low,2022,6,Q2
7816,Title_7816,TV Show,Drama,Mystery,Italy,German,TV-MA,2020,2021-10-28,Director_70,18,,8.0,80.0,78.4,4.84,8.09,8.2,0,Mid,2021,10,Q4
7817,Title_7817,TV Show,Fantasy,Crime,France,Spanish,TV-MA,2021,2021-12-15,Director_71,16,,3.0,30.0,91.2,3.83,8.02,8.6,0,Mid,2021,12,Q4
7818,Title_7818,Movie,Romance,Animation,India,Korean,TV-14,2019,2022-02-25,Director_18,5,146.0,,,76.2,15.77,21.79,7.2,0,High,2022,2,Q1
7819,Title_7819,Movie,Fantasy,Action,United States,Turkish,TV-MA,2019,2021-06-13,Director_59,11,132.0,,,75.8,1.09,1.43,6.9,1,High,2021,6,Q2
7820,Title_7820,Movie,Horror,Thriller,Spain,Japanese,TV-14,2019,2022-06-06,Director_4,5,129.0,,,84.4,0.45,0.58,8.8,0,Mid,2022,6,Q2
7821,Title_7821,Movie,Thriller,Thriller,France,Portuguese,TV-14,2019,2021-03-04,Director_161,16,123.0,,,85.7,0.64,0.89,7.8,0,Low,2021,3,Q1
7822,Title_7822,Movie,Thriller,Action,United Kingdom,Japanese,TV-14,2020,2021-06-25,Director_121,11,87.0,,,79.0,3.07,5.13,8.3,1,Premium,2021,6,Q2
7823,Title_7823,Movie,Family,Documentary,Spain,Korean,PG-13,2019,2022-09-16,Director_153,4,131.0,,,69.3,11.0,20.83,6.7,0,High,2022,9,Q3
7824,Title_7824,Movie,Action,Comedy,Spain,Japanese,PG-13,2019,2021-12-19,Director_62,11,151.0,,,63.2,0.98,2.21,6.9,1,High,2021,12,Q4
7825,Title_7825,Movie,Documentary,Romance,United States,Japanese,PG-13,2021,2021-01-23,Director_80,3,135.0,,,65.4,5.52,9.62,7.0,1,Mid,2021,1,Q1
7826,Title_7826,TV Show,Comedy,Comedy,France,Hindi,PG-13,2022,2023-07-11,Director_10,17,,3.0,24.0,43.8,0.63,0.82,3.6,1,Mid,2023,7,Q3
7827,Title_7827,Movie,Animation,Romance,United States,English,TV-MA,2022,2023-10-01,Director_67,17,121.0,,,64.2,1.89,4.07,7.2,0,Low,2023,10,Q4
7828,Title_7828,Movie,Biography,Drama,India,Italian,TV-MA,2021,2022-07-22,Director_84,18,112.0,,,74.4,2.49,5.84,7.2,1,Mid,2022,7,Q3
7829,Title_7829,Movie,Biography,Crime,Australia,Italian,TV-14,2018,2021-06-16,Director_185,7,138.0,,,51.5,2.53,3.82,5.3,1,Low,2021,6,Q2
7830,Title_7830,Movie,Animation,Documentary,Germany,German,TV-MA,2019,2021-08-25,Director_178,10,99.0,,,83.7,8.33,22.21,6.5,1,Low,2021,8,Q3
7831,Title_7831,Movie,Romance,Animation,India,Hindi,TV-PG,2022,2023-11-24,Director_190,8,92.0,,,68.2,12.19,22.09,6.5,0,Low,2023,11,Q4
7832,Title_7832,Movie,Animation,Romance,United States,Korean,TV-14,2023,2023-01-19,Director_12,20,100.0,,,87.7,2.89,5.79,8.9,0,High,2023,1,Q1
7833,Title_7833,TV Show,Drama,Romance,United Kingdom,Italian,TV-MA,2021,2022-07-10,Director_191,20,,8.0,64.0,58.4,0.87,1.8,6.4,0,Low,2022,7,Q3
7834,Title_7834,TV Show,Comedy,Horror,Germany,English,PG-13,2021,2022-08-23,Director_93,15,,7.0,49.0,78.6,3.62,5.07,6.9,1,Mid,2022,8,Q3
7835,Title_7835,TV Show,Family,Horror,South Korea,Italian,G,2020,2021-11-29,Director_84,11,,5.0,45.0,71.5,11.27,29.32,8.5,1,High,2021,11,Q4
7836,Title_7836,Movie,Sci-Fi,Animation,United Kingdom,Hindi,TV-14,2020,2022-02-02,Director_191,8,99.0,,,81.2,0.69,1.18,8.8,0,Premium,2022,2,Q1
7837,Title_7837,TV Show,Romance,Reality,India,Turkish,PG,2022,2023-05-23,Director_14,8,,6.0,36.0,66.7,7.67,16.95,6.9,0,Low,2023,5,Q2
7838,Title_7838,Movie,Sci-Fi,Mystery,United States,Hindi,PG-13,2021,2022-10-12,Director_156,4,141.0,,,74.4,3.53,5.89,8.5,0,Low,2022,10,Q4
7839,Title_7839,Movie,Romance,Animation,Spain,Hindi,R,2021,2023-03-30,Director_194,17,120.0,,,68.2,1.09,2.19,5.6,0,High,2023,3,Q1
7840,Title_7840,TV Show,Drama,Horror,Canada,Japanese,PG-13,2019,2021-04-06,Director_70,16,,3.0,21.0,62.7,1.87,2.59,6.9,0,Low,2021,4,Q2
7841,Title_7841,TV Show,Comedy,Romance,South Korea,Japanese,TV-14,2021,2023-02-05,Director_21,16,,2.0,24.0,54.5,11.56,22.93,4.4,1,High,2023,2,Q1
7842,Title_7842,Movie,Fantasy,Romance,Japan,English,TV-MA,2021,2022-07-18,Director_33,6,94.0,,,100.0,25.17,30.55,10.0,0,Mid,2022,7,Q3
7843,Title_7843,Movie,Comedy,Comedy,United States,Turkish,TV-14,2022,2023-05-22,Director_165,11,130.0,,,48.2,2.04,4.32,4.5,0,High,2023,5,Q2
7844,Title_7844,Movie,Horror,Drama,United Kingdom,Japanese,R,2021,2022-11-27,Director_170,7,132.0,,,66.7,4.0,7.15,6.0,0,High,2022,11,Q4
7845,Title_7845,TV Show,Fantasy,Thriller,United States,French,PG,2019,2021-09-02,Director_74,14,,1.0,8.0,79.4,2.9,5.73,7.5,1,High,2021,9,Q3
7846,Title_7846,Movie,Action,Mystery,Mexico,Turkish,PG-13,2020,2022-01-21,Director_107,8,107.0,,,99.9,2.62,5.14,10.0,1,Low,2022,1,Q1
7847,Title_7847,Movie,Thriller,Mystery,United States,German,R,2023,2023-02-11,Director_98,16,139.0,,,79.7,5.09,10.98,8.3,0,High,2023,2,Q1
7848,Title_7848,Movie,Comedy,Thriller,South Korea,Portuguese,TV-G,2023,2023-01-03,Director_70,15,109.0,,,78.6,4.6,9.89,8.0,0,Mid,2023,1,Q1
7849,Title_7849,TV Show,Documentary,Fantasy,Nigeria,Portuguese,PG-13,2023,2023-07-24,Director_190,4,,6.0,42.0,65.7,2.56,7.1,5.8,0,Mid,2023,7,Q3
7850,Title_7850,Movie,Fantasy,Family,United States,Korean,TV-14,2022,2023-06-21,Director_71,18,138.0,,,87.3,4.98,9.16,9.0,0,Low,2023,6,Q2
7851,Title_7851,Movie,Thriller,Drama,Germany,Korean,PG,2022,2022-11-16,Director_122,11,140.0,,,80.2,2.85,4.57,8.0,0,High,2022,11,Q4
7852,Title_7852,Movie,Drama,Action,United States,Hindi,TV-MA,2021,2022-05-27,Director_57,3,135.0,,,65.4,4.01,9.45,6.4,0,High,2022,5,Q2
7853,Title_7853,Movie,Action,Fantasy,United States,Japanese,TV-MA,2021,2023-10-29,Director_61,10,151.0,,,77.2,9.41,16.25,7.1,0,Mid,2023,10,Q4
7854,Title_7854,Movie,Fantasy,Biography,Spain,Hindi,TV-MA,2022,2023-01-19,Director_138,16,85.0,,,95.2,4.41,5.83,10.0,0,Mid,2023,1,Q1
7855,Title_7855,Movie,Reality,Biography,Germany,Japanese,TV-14,2020,2021-01-07,Director_154,6,83.0,,,55.4,4.98,6.45,5.6,0,Premium,2021,1,Q1
7856,Title_7856,Movie,Romance,Sci-Fi,France,Italian,R,2020,2022-10-15,Director_99,16,119.0,,,53.3,1.42,1.74,6.0,1,Low,2022,10,Q4
7857,Title_7857,Movie,Action,Reality,India,German,TV-MA,2019,2021-10-14,Director_71,7,102.0,,,69.8,0.34,0.56,7.0,0,Mid,2021,10,Q4
7858,Title_7858,TV Show,Thriller,Horror,United States,Japanese,TV-MA,2023,2023-03-09,Director_99,17,,4.0,24.0,64.9,3.32,4.55,7.7,0,Low,2023,3,Q1
7859,Title_7859,Movie,Documentary,Fantasy,South Korea,Korean,PG,2019,2021-10-20,Director_38,3,143.0,,,74.2,15.47,32.49,7.0,0,Premium,2021,10,Q4
7860,Title_7860,TV Show,Action,Mystery,Germany,Turkish,PG-13,2023,2023-11-25,Director_139,4,,3.0,30.0,73.3,1.16,1.89,6.8,0,Low,2023,11,Q4
7861,Title_7861,TV Show,Comedy,Fantasy,Canada,French,PG-13,2023,2023-04-09,Director_179,20,,4.0,32.0,56.9,0.69,1.53,6.8,1,High,2023,4,Q2
7862,Title_7862,Movie,Horror,Family,United States,French,PG-13,2021,2021-03-21,Director_150,20,104.0,,,56.9,10.04,15.51,6.7,1,Low,2021,3,Q1
7863,Title_7863,TV Show,Fantasy,Fantasy,Canada,Spanish,PG-13,2020,2023-12-20,Director_95,14,,6.0,42.0,94.0,1.38,3.11,8.1,0,Mid,2023,12,Q4
7864,Title_7864,TV Show,Biography,Drama,United Kingdom,Turkish,TV-MA,2019,2022-02-12,Director_30,4,,7.0,49.0,53.4,4.47,11.72,5.3,1,Low,2022,2,Q1
7865,Title_7865,Movie,Thriller,Biography,United Kingdom,Turkish,TV-MA,2020,2023-10-27,Director_113,20,83.0,,,65.5,9.25,24.63,7.9,0,Premium,2023,10,Q4
7866,Title_7866,Movie,Animation,Animation,United Kingdom,Italian,TV-14,2021,2021-05-13,Director_197,5,128.0,,,71.3,3.56,5.51,5.9,1,High,2021,5,Q2
7867,Title_7867,TV Show,Action,Family,Mexico,Spanish,PG,2022,2023-07-13,Director_38,11,,4.0,32.0,70.0,5.23,14.32,7.3,1,High,2023,7,Q3
7868,Title_7868,Movie,Thriller,Family,Mexico,English,R,2020,2022-11-05,Director_37,8,107.0,,,71.9,2.45,6.17,6.8,0,Premium,2022,11,Q4
7869,Title_7869,TV Show,Action,Family,United States,Italian,PG-13,2020,2021-09-24,Director_89,13,,2.0,24.0,71.7,4.9,10.21,5.6,0,Low,2021,9,Q3
7870,Title_7870,Movie,Romance,Action,Germany,Spanish,TV-PG,2019,2022-02-24,Director_45,14,151.0,,,69.1,4.4,11.0,6.5,0,Low,2022,2,Q1
7871,Title_7871,Movie,Action,Comedy,Brazil,Japanese,R,2023,2023-04-26,Director_200,4,81.0,,,69.2,1.98,5.48,6.5,0,High,2023,4,Q2
7872,Title_7872,Movie,Family,Biography,United States,French,TV-14,2021,2023-03-30,Director_171,18,136.0,,,71.1,3.62,7.26,5.4,1,Mid,2023,3,Q1
7873,Title_7873,Movie,Comedy,Family,India,Korean,TV-MA,2021,2021-09-21,Director_38,15,155.0,,,75.8,2.54,5.01,9.1,1,Premium,2021,9,Q3
7874,Title_7874,Movie,Thriller,Animation,United States,German,G,2021,2021-01-24,Director_88,5,117.0,,,63.7,1.2,2.39,6.2,0,Premium,2021,1,Q1
7875,Title_7875,Movie,Action,Crime,Italy,Hindi,TV-14,2023,2023-03-30,Director_144,19,83.0,,,80.0,0.51,1.34,7.3,0,Low,2023,3,Q1
7876,Title_7876,Movie,Horror,Sci-Fi,India,Hindi,TV-MA,2022,2022-02-15,Director_155,16,85.0,,,89.1,1.55,2.46,10.0,0,Low,2022,2,Q1
7877,Title_7877,Movie,Drama,Documentary,India,Italian,R,2021,2023-10-04,Director_29,20,152.0,,,66.6,1.21,1.76,7.1,0,High,2023,10,Q4
7878,Title_7878,TV Show,Comedy,Action,France,English,PG-13,2023,2023-08-22,Director_189,8,,2.0,18.0,87.3,5.93,15.33,9.7,1,Low,2023,8,Q3
7879,Title_7879,TV Show,Horror,Mystery,United States,Portuguese,PG-13,2020,2022-10-16,Director_146,7,,4.0,40.0,100.0,1.78,4.67,10.0,1,Mid,2022,10,Q4
7880,Title_7880,TV Show,Fantasy,Action,South Korea,Japanese,TV-MA,2023,2023-12-14,Director_40,16,,5.0,45.0,69.7,4.78,10.33,6.9,0,Mid,2023,12,Q4
7881,Title_7881,Movie,Drama,Action,United States,Turkish,R,2022,2022-07-21,Director_113,6,92.0,,,86.9,12.58,23.81,9.1,0,High,2022,7,Q3
7882,Title_7882,Movie,Animation,Fantasy,India,Portuguese,TV-G,2019,2022-02-02,Director_60,13,96.0,,,77.6,5.78,14.18,7.8,1,Mid,2022,2,Q1
7883,Title_7883,Movie,Documentary,Action,United Kingdom,Japanese,TV-MA,2021,2023-03-08,Director_78,3,153.0,,,64.3,12.19,17.57,7.7,1,High,2023,3,Q1
7884,Title_7884,TV Show,Drama,Family,United States,Turkish,TV-MA,2019,2022-05-09,Director_67,4,,6.0,54.0,70.3,4.0,7.7,7.1,0,High,2022,5,Q2
7885,Title_7885,TV Show,Horror,Mystery,Spain,Spanish,TV-14,2019,2021-09-01,Director_113,9,,6.0,42.0,62.7,2.01,4.42,7.5,0,Mid,2021,9,Q3
7886,Title_7886,Movie,Comedy,Horror,Germany,Italian,PG-13,2018,2021-02-27,Director_1,14,85.0,,,59.0,21.91,59.05,6.8,0,High,2021,2,Q1
7887,Title_7887,TV Show,Action,Family,France,German,G,2021,2021-06-11,Director_159,9,,2.0,22.0,79.8,6.27,13.86,7.2,0,High,2021,6,Q2
7888,Title_7888,Movie,Drama,Action,United States,Turkish,TV-14,2020,2022-09-12,Director_14,10,101.0,,,68.8,13.04,18.08,6.4,0,Mid,2022,9,Q3
7889,Title_7889,TV Show,Drama,Action,India,Korean,TV-14,2021,2022-03-26,Director_1,17,,7.0,56.0,84.7,0.96,1.54,7.5,1,Mid,2022,3,Q1
7890,Title_7890,Movie,Crime,Horror,Canada,Hindi,TV-MA,2020,2022-05-16,Director_173,15,152.0,,,100.0,4.43,7.3,9.6,0,Premium,2022,5,Q2
7891,Title_7891,TV Show,Drama,Family,United States,Portuguese,PG-13,2022,2023-07-18,Director_83,3,,6.0,54.0,88.4,13.76,28.22,9.6,0,Low,2023,7,Q3
7892,Title_7892,Movie,Documentary,Comedy,Germany,German,PG,2022,2022-11-11,Director_147,9,81.0,,,58.2,1.96,4.92,6.1,1,High,2022,11,Q4
7893,Title_7893,Movie,Action,Horror,France,Hindi,TV-MA,2019,2021-07-09,Director_120,17,144.0,,,83.3,2.25,3.83,8.5,0,Low,2021,7,Q3
7894,Title_7894,Movie,Documentary,Action,Germany,German,TV-14,2023,2023-07-14,Director_131,14,157.0,,,68.2,11.07,19.37,7.4,0,High,2023,7,Q3
7895,Title_7895,Movie,Romance,Romance,United States,Korean,TV-MA,2020,2022-11-29,Director_22,20,146.0,,,51.9,1.88,5.04,4.4,0,Low,2022,11,Q4
7896,Title_7896,TV Show,Horror,Comedy,Brazil,Italian,TV-14,2022,2023-07-27,Director_36,7,,5.0,40.0,88.8,10.02,17.23,9.0,1,Mid,2023,7,Q3
7897,Title_7897,Movie,Action,Reality,United States,Japanese,TV-14,2020,2022-07-23,Director_125,17,83.0,,,71.8,3.45,9.05,7.3,1,Mid,2022,7,Q3
7898,Title_7898,Movie,Action,Sci-Fi,United States,Spanish,G,2020,2021-12-25,Director_104,17,154.0,,,67.3,0.89,2.21,5.1,1,High,2021,12,Q4
7899,Title_7899,Movie,Horror,Animation,South Korea,Spanish,PG-13,2021,2021-07-17,Director_155,10,87.0,,,97.2,7.16,11.66,10.0,0,Low,2021,7,Q3
7900,Title_7900,Movie,Comedy,Romance,Spain,Spanish,TV-14,2018,2021-08-28,Director_2,20,121.0,,,83.2,1.06,2.79,6.9,0,Low,2021,8,Q3
7901,Title_7901,TV Show,Horror,Romance,United States,English,TV-MA,2020,2023-04-08,Director_38,8,,2.0,14.0,86.6,5.2,13.0,7.3,1,Premium,2023,4,Q2
7902,Title_7902,Movie,Drama,Drama,Spain,Italian,TV-14,2022,2023-08-22,Director_174,5,83.0,,,76.3,2.29,4.47,7.0,0,Premium,2023,8,Q3
7903,Title_7903,TV Show,Sci-Fi,Horror,United Kingdom,Spanish,TV-PG,2021,2022-04-30,Director_28,14,,1.0,11.0,81.0,0.32,0.8,7.6,0,Low,2022,4,Q2
7904,Title_7904,Movie,Fantasy,Documentary,India,Korean,TV-MA,2021,2022-03-03,Director_112,20,148.0,,,79.5,6.22,11.95,7.8,1,Low,2022,3,Q1
7905,Title_7905,Movie,Action,Thriller,United States,French,G,2019,2021-09-22,Director_64,3,137.0,,,82.7,0.29,0.75,7.6,0,Low,2021,9,Q3
7906,Title_7906,Movie,Action,Family,Brazil,Korean,R,2021,2023-04-03,Director_12,4,82.0,,,81.7,2.69,4.09,8.8,1,Low,2023,4,Q2
7907,Title_7907,Movie,Documentary,Mystery,United States,Spanish,G,2022,2023-09-29,Director_49,8,99.0,,,43.3,4.04,9.51,3.8,0,Low,2023,9,Q3
7908,Title_7908,TV Show,Drama,Family,United States,Italian,R,2019,2022-01-20,Director_74,16,,5.0,45.0,63.2,7.63,14.47,7.2,0,Premium,2022,1,Q1
7909,Title_7909,TV Show,Comedy,Drama,India,Hindi,R,2020,2021-05-31,Director_47,19,,1.0,12.0,80.4,27.68,51.86,9.1,0,Mid,2021,5,Q2
7910,Title_7910,Movie,Action,Drama,Germany,Turkish,PG-13,2023,2023-04-08,Director_102,19,129.0,,,65.5,3.38,5.06,6.3,1,Premium,2023,4,Q2
7911,Title_7911,TV Show,Sci-Fi,Reality,United States,Hindi,TV-14,2023,2023-12-16,Director_110,6,,2.0,22.0,100.0,13.53,26.82,9.8,1,Mid,2023,12,Q4
7912,Title_7912,Movie,Drama,Horror,United States,Turkish,TV-14,2019,2021-07-14,Director_191,19,102.0,,,82.5,1.08,1.44,8.5,1,Low,2021,7,Q3
7913,Title_7913,Movie,Fantasy,Sci-Fi,Italy,Korean,PG-13,2021,2022-09-10,Director_53,17,151.0,,,76.7,0.64,0.79,8.3,0,Low,2022,9,Q3
7914,Title_7914,Movie,Thriller,Fantasy,United States,English,TV-14,2021,2023-02-16,Director_79,5,81.0,,,88.9,6.29,17.3,8.7,1,Low,2023,2,Q1
7915,Title_7915,Movie,Reality,Romance,Spain,Japanese,TV-G,2020,2022-03-11,Director_4,6,156.0,,,42.8,0.6,0.78,3.5,0,Low,2022,3,Q1
7916,Title_7916,Movie,Comedy,Drama,United Kingdom,Portuguese,TV-MA,2020,2021-08-18,Director_163,9,108.0,,,65.2,8.57,21.29,7.4,1,Mid,2021,8,Q3
7917,Title_7917,TV Show,Thriller,Animation,India,English,TV-PG,2018,2021-01-19,Director_100,17,,3.0,18.0,58.2,1.3,3.54,5.2,0,Mid,2021,1,Q1
7918,Title_7918,Movie,Drama,Mystery,France,German,TV-14,2018,2021-05-09,Director_127,17,127.0,,,41.6,3.29,8.79,4.0,1,Premium,2021,5,Q2
7919,Title_7919,TV Show,Comedy,Romance,Turkey,Hindi,TV-MA,2023,2023-02-11,Director_50,16,,8.0,48.0,66.6,11.47,20.27,6.7,1,Mid,2023,2,Q1
7920,Title_7920,TV Show,Action,Comedy,France,French,TV-MA,2022,2022-02-13,Director_3,7,,5.0,30.0,69.8,5.55,13.66,7.8,0,Low,2022,2,Q1
7921,Title_7921,TV Show,Horror,Comedy,India,French,PG-13,2021,2023-02-22,Director_62,15,,2.0,12.0,85.6,7.64,12.6,8.4,1,High,2023,2,Q1
7922,Title_7922,TV Show,Thriller,Reality,United States,English,PG,2021,2021-08-28,Director_138,9,,1.0,12.0,77.0,3.86,5.52,7.1,0,Low,2021,8,Q3
7923,Title_7923,Movie,Action,Romance,Mexico,Turkish,R,2021,2021-12-25,Director_33,4,98.0,,,68.2,12.12,30.29,8.4,1,High,2021,12,Q4
7924,Title_7924,Movie,Documentary,Biography,United States,Spanish,TV-14,2019,2021-04-27,Director_119,6,115.0,,,84.1,1.0,2.04,7.3,1,Mid,2021,4,Q2
7925,Title_7925,Movie,Drama,Family,United States,Korean,PG-13,2021,2022-02-23,Director_80,15,141.0,,,57.7,2.96,6.39,3.5,0,Premium,2022,2,Q1
7926,Title_7926,TV Show,Drama,Sci-Fi,India,Portuguese,PG,2022,2022-05-13,Director_179,5,,2.0,16.0,64.9,11.89,27.91,7.3,0,Low,2022,5,Q2
7927,Title_7927,TV Show,Thriller,Drama,India,French,TV-MA,2019,2021-06-10,Director_44,15,,6.0,66.0,71.9,2.09,5.42,7.6,1,High,2021,6,Q2
7928,Title_7928,Movie,Thriller,Comedy,United Kingdom,Portuguese,PG,2023,2023-02-13,Director_169,9,110.0,,,89.2,2.35,4.33,8.7,0,Premium,2023,2,Q1
7929,Title_7929,Movie,Documentary,Sci-Fi,Canada,Italian,TV-MA,2020,2023-04-29,Director_56,17,117.0,,,58.2,0.69,1.84,5.6,0,High,2023,4,Q2
7930,Title_7930,TV Show,Action,Crime,Spain,Korean,TV-MA,2021,2021-09-05,Director_45,9,,8.0,80.0,71.4,0.91,1.19,7.7,0,Mid,2021,9,Q3
7931,Title_7931,Movie,Comedy,Family,India,Japanese,PG-13,2020,2022-01-09,Director_98,8,144.0,,,73.8,6.63,8.26,6.8,0,Premium,2022,1,Q1
7932,Title_7932,TV Show,Drama,Documentary,India,French,PG-13,2020,2023-12-13,Director_63,13,,4.0,36.0,48.2,3.45,7.68,4.3,0,Mid,2023,12,Q4
7933,Title_7933,Movie,Comedy,Horror,India,Portuguese,TV-MA,2021,2023-10-27,Director_120,15,87.0,,,57.3,0.73,0.93,5.5,1,Mid,2023,10,Q4
7934,Title_7934,Movie,Thriller,Sci-Fi,United States,Japanese,PG-13,2019,2022-08-07,Director_197,8,100.0,,,96.9,2.62,3.67,8.8,1,Low,2022,8,Q3
7935,Title_7935,TV Show,Biography,Crime,United States,German,TV-G,2022,2022-01-21,Director_67,19,,5.0,30.0,67.8,3.61,5.27,5.1,0,High,2022,1,Q1
